ID	Niveau	Section	Hovedgruppe	Gruppe	Undergruppe	DB07	NB	Tekst	2-kode	3-kode	4-kode	6-kode										
1	0	A						Landbrug, jagt, skovbrug og fiskeri														
2	1	A	01					Plante- og husdyravl, jagt og serviceydelser i forbindelse hermed	01													
3	2	A	01	01.1				Dyrkning af etårige afgrøder	01	011												
4	3	A	01	01.1	01.11			Dyrkning af korn (undtagen ris), bælgfrugter og olieholdige frø	01	011	0111											
5	4	A	01	01.1	01.11	01.11.00		Dyrkning af korn (undtagen ris), bælgfrugter og olieholdige frø	01	011	0111	011100										
6	3	A	01	01.1	01.12			Dyrkning af ris	01	011	0112											
7	4	A	01	01.1	01.12	01.12.00		Dyrkning af ris	01	011	0112	011200										
8	3	A	01	01.1	01.13			Dyrkning af grøntsager og meloner, rødder og rodknolde	01	011	0113											
9	4	A	01	01.1	01.13	01.13.00		Dyrkning af grøntsager og meloner, rødder og rodknolde	01	011	0113	011300										
10	3	A	01	01.1	01.14			Dyrkning af sukkerrør	01	011	0114											
11	4	A	01	01.1	01.14	01.14.00		Dyrkning af sukkerrør	01	011	0114	011400										
12	3	A	01	01.1	01.15			Dyrkning af tobak	01	011	0115											
13	4	A	01	01.1	01.15	01.15.00		Dyrkning af tobak	01	011	0115	011500										
14	3	A	01	01.1	01.16			Dyrkning af tekstilplanter	01	011	0116											
15	4	A	01	01.1	01.16	01.16.00		Dyrkning af tekstilplanter	01	011	0116	011600										
16	3	A	01	01.1	01.19			Dyrkning af andre etårige afgrøder	01	011	0119											
17	4	A	01	01.1	01.19	01.19.00		Dyrkning af andre etårige afgrøder	01	011	0119	011900										
18	2	A	01	01.2				Dyrkning af flerårige afgrøder	01	012												
19	3	A	01	01.2	01.21			Dyrkning af druer	01	012	0121											
20	4	A	01	01.2	01.21	01.21.00		Dyrkning af druer	01	012	0121	012100										
21	3	A	01	01.2	01.22			Dyrkning af tropiske og subtropiske frugter	01	012	0122											
22	4	A	01	01.2	01.22	01.22.00		Dyrkning af tropiske og subtropiske frugter	01	012	0122	012200										
23	3	A	01	01.2	01.23			Dyrkning af citrusfrugter	01	012	0123											
24	4	A	01	01.2	01.23	01.23.00		Dyrkning af citrusfrugter	01	012	0123	012300										
25	3	A	01	01.2	01.24			Dyrkning af kernefrugter og stenfrugter	01	012	0124											
26	4	A	01	01.2	01.24	01.24.00		Dyrkning af kernefrugter og stenfrugter	01	012	0124	012400										
27	3	A	01	01.2	01.25			Dyrkning af andre træfrugter, bær og nødder	01	012	0125											
28	4	A	01	01.2	01.25	01.25.00		Dyrkning af andre træfrugter, bær og nødder	01	012	0125	012500										
29	3	A	01	01.2	01.26			Dyrkning af olieholdige frugter	01	012	0126											
30	4	A	01	01.2	01.26	01.26.00		Dyrkning af olieholdige frugter	01	012	0126	012600										
31	3	A	01	01.2	01.27			Dyrkning af planter til fremstilling af drikkevarer	01	012	0127											
32	4	A	01	01.2	01.27	01.27.00		Dyrkning af planter til fremstilling af drikkevarer	01	012	0127	012700										
33	3	A	01	01.2	01.28			Dyrkning af krydderiplanter, aromaplanter og lægeplanter	01	012	0128											
34	4	A	01	01.2	01.28	01.28.00		Dyrkning af krydderiplanter, aromaplanter og lægeplanter	01	012	0128	012800										
35	3	A	01	01.2	01.29			Dyrkning af andre flerårige afgrøder	01	012	0129											
36	4	A	01	01.2	01.29	01.29.00		Dyrkning af andre flerårige afgrøder	01	012	0129	012900										
37	2	A	01	01.3				Planteformering	01	013												
38	3	A	01	01.3	01.30			Planteformering	01	013	0130											
39	4	A	01	01.3	01.30	01.30.00		Planteformering	01	013	0130	013000										
40	2	A	01	01.4				Husdyravl	01	014												
41	3	A	01	01.4	01.41			Avl af malkekvæg	01	014	0141											
42	4	A	01	01.4	01.41	01.41.00		Avl af malkekvæg	01	014	0141	014100										
43	3	A	01	01.4	01.42			Avl af andet kvæg og bøfler	01	014	0142											
44	4	A	01	01.4	01.42	01.42.00		Avl af andet kvæg og bøfler	01	014	0142	014200										
45	3	A	01	01.4	01.43			Avl af heste og dyr af hestefamilien	01	014	0143											
46	4	A	01	01.4	01.43	01.43.00		Avl af heste og dyr af hestefamilien	01	014	0143	014300										
47	3	A	01	01.4	01.44			Avl af kameler og dyr af kamelfamilien	01	014	0144											
48	4	A	01	01.4	01.44	01.44.00		Avl af kameler og dyr af kamelfamilien	01	014	0144	014400										
49	3	A	01	01.4	01.45			Avl af får og geder	01	014	0145											
50	4	A	01	01.4	01.45	01.45.00		Avl af får og geder	01	014	0145	014500										
51	3	A	01	01.4	01.46			Svineavl	01	014	0146											
52	4	A	01	01.4	01.46	01.46.10		Avl af smågrise	01	014	0146	014610										
53	4	A	01	01.4	01.46	01.46.20		Produktion af slagtesvin	01	014	0146	014620										
54	3	A	01	01.4	01.47			Fjerkræavl	01	014	0147											
55	4	A	01	01.4	01.47	01.47.00		Fjerkræavl	01	014	0147	014700										
56	3	A	01	01.4	01.49			Avl af andre dyr	01	014	0149											
57	4	A	01	01.4	01.49	01.49.10		Kenneler	01	014	0149	014910										
58	4	A	01	01.4	01.49	01.49.20		Avl af pelsdyr mv.	01	014	0149	014920										
59	2	A	01	01.5				Blandet drift	01	015												
60	3	A	01	01.5	01.50			Blandet drift	01	015	0150											
61	4	A	01	01.5	01.50	01.50.00		Blandet drift	01	015	0150	015000										
62	2	A	01	01.6				Serviceydelser til landbrug og forarbejdning af afgrøder efter høst	01	016												
63	3	A	01	01.6	01.61			Serviceydelser i forbindelse med planteavl	01	016	0161											
64	4	A	01	01.6	01.61	01.61.00		Serviceydelser i forbindelse med planteavl	01	016	0161	016100										
65	3	A	01	01.6	01.62			Serviceydelser i forbindelse med husdyravl	01	016	0162											
66	4	A	01	01.6	01.62	01.62.00		Serviceydelser i forbindelse med husdyravl	01	016	0162	016200										
67	3	A	01	01.6	01.63			Forarbejdning af afgrøder efter høst	01	016	0163											
68	4	A	01	01.6	01.63	01.63.00		Forarbejdning af afgrøder efter høst	01	016	0163	016300										
69	3	A	01	01.6	01.64			Forarbejdning af frø/sædekorn til udsæd	01	016	0164											
70	4	A	01	01.6	01.64	01.64.00		Forarbejdning af frø/sædekorn til udsæd	01	016	0164	016400										
71	2	A	01	01.7				Jagt, fældefangst og serviceydelser i forbindelse hermed	01	017												
72	3	A	01	01.7	01.70			Jagt, fældefangst og serviceydelser i forbindelse hermed	01	017	0170											
73	4	A	01	01.7	01.70	01.70.00		Jagt, fældefangst og serviceydelser i forbindelse hermed	01	017	0170	017000										
74	1	A	02					Skovbrug og skovning	02													
75	2	A	02	02.1				Dyrkning af træer og andre skovbrugsaktiviteter	02	021												
76	3	A	02	02.1	02.10			Dyrkning af træer og andre skovbrugsaktiviteter	02	021	0210											
77	4	A	02	02.1	02.10	02.10.00		Dyrkning af træer og andre skovbrugsaktiviteter	02	021	0210	021000										
78	2	A	02	02.2				Skovning	02	022												
79	3	A	02	02.2	02.20			Skovning	02	022	0220											
80	4	A	02	02.2	02.20	02.20.00		Skovning	02	022	0220	022000										
81	2	A	02	02.3				Indsamling af vildtvoksende forstmateriale undtagen træer	02	023												
82	3	A	02	02.3	02.30			Indsamling af vildtvoksende forstmateriale undtagen træer	02	023	0230											
83	4	A	02	02.3	02.30	02.30.00		Indsamling af vildtvoksende forstmateriale undtagen træer	02	023	0230	023000										
84	2	A	02	02.4				Serviceydelser til skovbrug	02	024												
85	3	A	02	02.4	02.40			Serviceydelser til skovbrug	02	024	0240											
86	4	A	02	02.4	02.40	02.40.00		Serviceydelser til skovbrug	02	024	0240	024000										
87	1	A	03					Fiskeri og akvakultur	03													
88	2	A	03	03.1				Fiskeri	03	031												
89	3	A	03	03.1	03.11			Havfiskeri	03	031	0311											
90	4	A	03	03.1	03.11	03.11.00		Havfiskeri	03	031	0311	031100										
91	3	A	03	03.1	03.12			Ferskvandsfiskeri	03	031	0312											
92	4	A	03	03.1	03.12	03.12.00		Ferskvandsfiskeri	03	031	0312	031200										
93	2	A	03	03.2				Akvakultur	03	032												
94	3	A	03	03.2	03.21			Havbrug	03	032	0321											
95	4	A	03	03.2	03.21	03.21.00		Havbrug	03	032	0321	032100										
96	3	A	03	03.2	03.22			Ferskvandsbrug	03	032	0322											
97	4	A	03	03.2	03.22	03.22.00		Ferskvandsbrug	03	032	0322	032200										
98	0	B						Råstofindvinding														
99	1	B	05					Indvinding af kul og brunkul	05													
100	2	B	05	05.1				Indvinding af stenkul	05	051												
101	3	B	05	05.1	05.10			Indvinding af stenkul	05	051	0510											
102	4	B	05	05.1	05.10	05.10.00		Indvinding af stenkul	05	051	0510	051000										
103	2	B	05	05.2				Indvinding af brunkul	05	052												
104	3	B	05	05.2	05.20			Indvinding af brunkul	05	052	0520											
105	4	B	05	05.2	05.20	05.20.00		Indvinding af brunkul	05	052	0520	052000										
106	1	B	06					Indvinding af råolie og naturgas	06													
107	2	B	06	06.1				Indvinding af råolie	06	061												
108	3	B	06	06.1	06.10			Indvinding af råolie	06	061	0610											
109	4	B	06	06.1	06.10	06.10.00		Indvinding af råolie	06	061	0610	061000										
110	2	B	06	06.2				Indvinding af naturgas	06	062												
111	3	B	06	06.2	06.20			Indvinding af naturgas	06	062	0620											
112	4	B	06	06.2	06.20	06.20.00		Indvinding af naturgas	06	062	0620	062000										
113	1	B	07					Brydning af metalmalme	07													
114	2	B	07	07.1				Brydning af jernmalm	07	071												
115	3	B	07	07.1	07.10			Brydning af jernmalm	07	071	0710											
116	4	B	07	07.1	07.10	07.10.00		Brydning af jernmalm	07	071	0710	071000										
117	2	B	07	07.2				Brydning af ikke-jernholdige metalmalme	07	072												
118	3	B	07	07.2	07.21			Brydning af uran- og thoriummalme	07	072	0721											
119	4	B	07	07.2	07.21	07.21.00		Brydning af uran- og thoriummalme	07	072	0721	072100										
120	3	B	07	07.2	07.29			Brydning af andre ikke-jernholdige metalmalme	07	072	0729											
121	4	B	07	07.2	07.29	07.29.00		Brydning af andre ikke-jernholdige metalmalme	07	072	0729	072900										
122	1	B	08					Anden råstofindvinding	08													
123	2	B	08	08.1				Brydning af sten og indvinding af sand og ler	08	081												
124	3	B	08	08.1	08.11			Brydning af pynte- og bygningssten, kalksten, gips, kridt og skifer	08	081	0811											
125	4	B	08	08.1	08.11	08.11.00		Brydning af pynte- og bygningssten, kalksten, gips, kridt og skifer	08	081	0811	081100										
126	3	B	08	08.1	08.12			"Grus- og sandgravning; indvinding af ler og kaolin"	08	081	0812											
127	4	B	08	08.1	08.12	08.12.00		"Grus- og sandgravning; indvinding af ler og kaolin"	08	081	0812	081200										
128	2	B	08	08.9				Råstofindvinding i.a.n.	08	089												
129	3	B	08	08.9	08.91			Indvinding af mineraler til fremstilling af kemiske produkter og gødningsstoffer	08	089	0891											
130	4	B	08	08.9	08.91	08.91.00		Indvinding af mineraler til fremstilling af kemiske produkter og gødningsstoffer	08	089	0891	089100										
131	3	B	08	08.9	08.92			Indvinding og agglomerering af tørv	08	089	0892											
132	4	B	08	08.9	08.92	08.92.00		Indvinding og agglomerering af tørv	08	089	0892	089200										
133	3	B	08	08.9	08.93			Saltindvinding	08	089	0893											
134	4	B	08	08.9	08.93	08.93.00		Saltindvinding	08	089	0893	089300										
135	3	B	08	08.9	08.99			Anden råstofindvinding i.a.n.	08	089	0899											
136	4	B	08	08.9	08.99	08.99.00		Anden råstofindvinding i.a.n.	08	089	0899	089900										
137	1	B	09					Serviceydelser i forbindelse med råstofindvinding	09													
138	2	B	09	09.1				Serviceydelser i forbindelse med indvinding af råolie og naturgas	09	091												
139	3	B	09	09.1	09.10			Serviceydelser i forbindelse med indvinding af råolie og naturgas	09	091	0910											
140	4	B	09	09.1	09.10	09.10.00		Serviceydelser i forbindelse med indvinding af råolie og naturgas	09	091	0910	091000										
141	2	B	09	09.9				Serviceydelser i forbindelse med anden råstofindvinding	09	099												
142	3	B	09	09.9	09.90			Serviceydelser i forbindelse med anden råstofindvinding	09	099	0990											
143	4	B	09	09.9	09.90	09.90.00		Serviceydelser i forbindelse med anden råstofindvinding	09	099	0990	099000										
144	0	C						Fremstillingsvirksomhed														
145	1	C	10					Fremstilling af fødevarer	10													
146	2	C	10	10.1				Forarbejdning og konservering af kød og produktion af kødprodukter	10	101												
147	3	C	10	10.1	10.11			Forarbejdning og konservering af kød 	10	101	1011											
148	4	C	10	10.1	10.11	10.11.10		Forarbejdning af svinekød	10	101	1011	101110										
149	4	C	10	10.1	10.11	10.11.90		Forarbejdning af andet kød	10	101	1011	101190										
150	3	C	10	10.1	10.12			Forarbejdning og konservering af fjerkrækød	10	101	1012											
151	4	C	10	10.1	10.12	10.12.00		Forarbejdning og konservering af fjerkrækød	10	101	1012	101200										
152	3	C	10	10.1	10.13			Produktion af kød- og fjerkrækødprodukter	10	101	1013											
153	4	C	10	10.1	10.13	10.13.00		Produktion af kød- og fjerkrækødprodukter	10	101	1013	101300										
154	2	C	10	10.2				Forarbejdning og konservering af fisk, krebsdyr og bløddyr	10	102												
155	3	C	10	10.2	10.20			Forarbejdning og konservering af fisk, krebsdyr og bløddyr	10	102	1020											
156	4	C	10	10.2	10.20	10.20.10		Fremstilling af fiskemel	10	102	1020	102010										
157	4	C	10	10.2	10.20	10.20.20		Forarbejdning og konservering af fisk, krebsdyr og bløddyr, undtagen fiskemel	10	102	1020	102020										
158	2	C	10	10.3				Forarbejdning og konservering af frugt og grøntsager	10	103												
159	3	C	10	10.3	10.31			Forarbejdning og konservering af kartofler	10	103	1031											
160	4	C	10	10.3	10.31	10.31.00		Forarbejdning og konservering af kartofler	10	103	1031	103100										
161	3	C	10	10.3	10.32			Fremstilling af frugt- og grøntsagssaft	10	103	1032											
162	4	C	10	10.3	10.32	10.32.00		Fremstilling af frugt- og grøntsagssaft	10	103	1032	103200										
163	3	C	10	10.3	10.39			Anden forarbejdning og konservering af frugt og grøntsager	10	103	1039											
164	4	C	10	10.3	10.39	10.39.00		Anden forarbejdning og konservering af frugt og grøntsager	10	103	1039	103900										
165	2	C	10	10.4				Fremstilling af vegetabilske og animalske olier og fedtstoffer	10	104												
166	3	C	10	10.4	10.41			Fremstilling af olier og fedtstoffer	10	104	1041											
167	4	C	10	10.4	10.41	10.41.00		Fremstilling af olier og fedtstoffer	10	104	1041	104100										
168	3	C	10	10.4	10.42			Fremstilling af margarine o.l. spiselige fedtstoffer	10	104	1042											
169	4	C	10	10.4	10.42	10.42.00		Fremstilling af margarine o.l. spiselige fedtstoffer	10	104	1042	104200										
170	2	C	10	10.5				Fremstilling af mejeriprodukter	10	105												
171	3	C	10	10.5	10.51			Mejerier samt ostefremstilling	10	105	1051											
172	4	C	10	10.5	10.51	10.51.00		Mejerier samt ostefremstilling	10	105	1051	105100										
173	3	C	10	10.5	10.52			Fremstilling af konsumis	10	105	1052											
174	4	C	10	10.5	10.52	10.52.00		Fremstilling af konsumis	10	105	1052	105200										
175	2	C	10	10.6				Fremstilling af mølleriprodukter, stivelse og stivelsesprodukter	10	106												
176	3	C	10	10.6	10.61			Fremstilling af mølleriprodukter	10	106	1061											
177	4	C	10	10.6	10.61	10.61.00		Fremstilling af mølleriprodukter	10	106	1061	106100										
178	3	C	10	10.6	10.62			Fremstilling af stivelse og stivelsesprodukter	10	106	1062											
179	4	C	10	10.6	10.62	10.62.00		Fremstilling af stivelse og stivelsesprodukter	10	106	1062	106200										
180	2	C	10	10.7				Fremstilling af bageri- og dejprodukter	10	107												
181	3	C	10	10.7	10.71			"Fremstilling af brød; fremstilling af friske kager, tærter mv."	10	107	1071											
182	4	C	10	10.7	10.71	10.71.10		"Industriel fremstilling af brød; kager mv."	10	107	1071	107110										
183	4	C	10	10.7	10.71	10.71.20		Fremstilling af friske bageriprodukter	10	107	1071	107120										
184	3	C	10	10.7	10.72			"Fremstilling af tvebakker og kiks; fremstilling af konserverede kager, tærter mv."	10	107	1072											
185	4	C	10	10.7	10.72	10.72.00		"Fremstilling af tvebakker og kiks; fremstilling af konserverede kager, tærter mv."	10	107	1072	107200										
186	3	C	10	10.7	10.73			Fremstilling af makaroni, nudler, couscous og lignende dejvarer	10	107	1073											
187	4	C	10	10.7	10.73	10.73.00		Fremstilling af makaroni, nudler, couscous og lignende dejvarer	10	107	1073	107300										
188	2	C	10	10.8				Fremstilling af andre fødevarer	10	108												
189	3	C	10	10.8	10.81			Fremstilling af sukker	10	108	1081											
190	4	C	10	10.8	10.81	10.81.00		Fremstilling af sukker	10	108	1081	108100										
191	3	C	10	10.8	10.82			Fremstilling af kakao, chokolade og sukkervarer	10	108	1082											
192	4	C	10	10.8	10.82	10.82.00		Fremstilling af kakao, chokolade og sukkervarer	10	108	1082	108200										
193	3	C	10	10.8	10.83			Forarbejdning af te og kaffe	10	108	1083											
194	4	C	10	10.8	10.83	10.83.00		Forarbejdning af te og kaffe	10	108	1083	108300										
195	3	C	10	10.8	10.84			Fremstilling af smagspræparater og krydderier	10	108	1084											
196	4	C	10	10.8	10.84	10.84.00		Fremstilling af smagspræparater og krydderier	10	108	1084	108400										
197	3	C	10	10.8	10.85			Fremstilling af færdigretter	10	108	1085											
198	4	C	10	10.8	10.85	10.85.00		Fremstilling af færdigretter	10	108	1085	108500										
199	3	C	10	10.8	10.86			Fremstilling af homogeniserede produkter og diætmad	10	108	1086											
200	4	C	10	10.8	10.86	10.86.00		Fremstilling af homogeniserede produkter og diætmad	10	108	1086	108600										
201	3	C	10	10.8	10.89			Fremstilling af andre fødevarer i.a.n.	10	108	1089											
202	4	C	10	10.8	10.89	10.89.00		Fremstilling af andre fødevarer i.a.n.	10	108	1089	108900										
203	2	C	10	10.9				Fremstilling af færdige foderblandinger	10	109												
204	3	C	10	10.9	10.91			Fremstilling af færdige foderblandinger til landbrugsdyr	10	109	1091											
205	4	C	10	10.9	10.91	10.91.00		Fremstilling af færdige foderblandinger til landbrugsdyr	10	109	1091	109100										
206	3	C	10	10.9	10.92			Fremstilling af færdige foderblandinger til kæledyr	10	109	1092											
207	4	C	10	10.9	10.92	10.92.00		Fremstilling af færdige foderblandinger til kæledyr	10	109	1092	109200										
208	1	C	11					Fremstilling af drikkevarer	11													
209	2	C	11	11.0				Fremstilling af drikkevarer	11	110												
210	3	C	11	11.0	11.01			Destillation, rektifikation og blanding af alkohol	11	110	1101											
211	4	C	11	11.0	11.01	11.01.00		Destillation, rektifikation og blanding af alkohol	11	110	1101	110100										
212	3	C	11	11.0	11.02			Fremstilling af vin af druer	11	110	1102											
213	4	C	11	11.0	11.02	11.02.00		Fremstilling af vin af druer	11	110	1102	110200										
214	3	C	11	11.0	11.03			Fremstilling af cider og anden frugtvin	11	110	1103											
215	4	C	11	11.0	11.03	11.03.00		Fremstilling af cider og anden frugtvin	11	110	1103	110300										
216	3	C	11	11.0	11.04			Fremstilling af andre ikke-destillerede gærede drikkevarer	11	110	1104											
217	4	C	11	11.0	11.04	11.04.00		Fremstilling af andre ikke-destillerede gærede drikkevarer	11	110	1104	110400										
218	3	C	11	11.0	11.05			Fremstilling af øl	11	110	1105											
219	4	C	11	11.0	11.05	11.05.00		Fremstilling af øl	11	110	1105	110500										
220	3	C	11	11.0	11.06			Fremstilling af malt	11	110	1106											
221	4	C	11	11.0	11.06	11.06.00		Fremstilling af malt	11	110	1106	110600										
222	3	C	11	11.0	11.07			"Fremstilling af læskedrikke; fremstilling af mineralvand og andet vand på flaske"	11	110	1107											
223	4	C	11	11.0	11.07	11.07.00		"Fremstilling af læskedrikke; fremstilling af mineralvand og andet vand på flaske"	11	110	1107	110700										
224	1	C	12					Fremstilling af tobaksprodukter	12													
225	2	C	12	12.0				Fremstilling af tobaksprodukter	12	120												
226	3	C	12	12.0	12.00			Fremstilling af tobaksprodukter	12	120	1200											
227	4	C	12	12.0	12.00	12.00.00		Fremstilling af tobaksprodukter	12	120	1200	120000										
228	1	C	13					Fremstilling af tekstiler	13													
229	2	C	13	13.1				Forbehandling og spinding af tekstilfibre	13	131												
230	3	C	13	13.1	13.10			Forbehandling og spinding af tekstilfibre	13	131	1310											
231	4	C	13	13.1	13.10	13.10.00		Forbehandling og spinding af tekstilfibre	13	131	1310	131000										
232	2	C	13	13.2				Vævning af tekstiler	13	132												
233	3	C	13	13.2	13.20			Vævning af tekstiler	13	132	1320											
234	4	C	13	13.2	13.20	13.20.00		Vævning af tekstiler	13	132	1320	132000										
235	2	C	13	13.3				Efterbehandling af tekstiler	13	133												
236	3	C	13	13.3	13.30			Efterbehandling af tekstiler	13	133	1330											
237	4	C	13	13.3	13.30	13.30.00		Efterbehandling af tekstiler	13	133	1330	133000										
238	2	C	13	13.9				Fremstilling af andre tekstiler	13	139												
239	3	C	13	13.9	13.91			Fremstilling af trikotagestoffer	13	139	1391											
240	4	C	13	13.9	13.91	13.91.00		Fremstilling af trikotagestoffer	13	139	1391	139100										
241	3	C	13	13.9	13.92			Fremstilling af færdige tekstilvarer undtagen beklædningsartikler	13	139	1392											
242	4	C	13	13.9	13.92	13.92.10		Fremstilling af boligtekstiler	13	139	1392	139210										
243	4	C	13	13.9	13.92	13.92.20		Fremstilling af færdige tekstilvarer undtagen boligtekstiler og beklædningsartikler	13	139	1392	139220										
244	3	C	13	13.9	13.93			Fremstilling af tæpper	13	139	1393											
245	4	C	13	13.9	13.93	13.93.00		Fremstilling af tæpper	13	139	1393	139300										
246	3	C	13	13.9	13.94			Fremstilling af reb, tovværk, sejlgarn og netstoffer	13	139	1394											
247	4	C	13	13.9	13.94	13.94.00		Fremstilling af reb, tovværk, sejlgarn og netstoffer	13	139	1394	139400										
248	3	C	13	13.9	13.95			Fremstilling af fiberdug og varer af fiberdug undtagen beklædningsartikler	13	139	1395											
249	4	C	13	13.9	13.95	13.95.00		Fremstilling af fiberdug og varer af fiberdug undtagen beklædningsartikler	13	139	1395	139500										
250	3	C	13	13.9	13.96			Fremstilling af andre tekniske og industrielle tekstiler	13	139	1396											
251	4	C	13	13.9	13.96	13.96.00		Fremstilling af andre tekniske og industrielle tekstiler	13	139	1396	139600										
252	3	C	13	13.9	13.99			Fremstilling af andre tekstiler i.a.n.	13	139	1399											
253	4	C	13	13.9	13.99	13.99.00		Fremstilling af andre tekstiler i.a.n.	13	139	1399	139900										
254	1	C	14					Fremstilling af beklædningsartikler	14													
255	2	C	14	14.1				Fremstilling af beklædningsartikler undtagen beklædningsartikler af pelsskind	14	141												
256	3	C	14	14.1	14.11			Fremstilling af beklædningsartikler af læder	14	141	1411											
257	4	C	14	14.1	14.11	14.11.00		Fremstilling af beklædningsartikler af læder	14	141	1411	141100										
258	3	C	14	14.1	14.12			Fremstilling af arbejdsbeklædning	14	141	1412											
259	4	C	14	14.1	14.12	14.12.00		Fremstilling af arbejdsbeklædning	14	141	1412	141200										
